# BUSCO version is: 5.2.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2020-09-10, number of genomes: 9226, number of BUSCOs: 24)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
59542at40674	Complete	PLATYCHR10	52520327	52524940	+	1059.8	604	https://www.orthodb.org/v10?query=59542at40674	serine/threonine-protein phosphatase 6 regulatory subunit 1
59548at40674	Fragmented	PLATYCHR21	16181698	16195032	+	688.2	420	https://www.orthodb.org/v10?query=59548at40674	Telomere maintenance 2
59549at40674	Complete	PLATYCHR16	41289752	41319413	-	480.6	387	https://www.orthodb.org/v10?query=59549at40674	SPOC domain-containing protein 1
59570at40674	Complete	PLATYCHR11	60078229	60088903	-	1233.3	618	https://www.orthodb.org/v10?query=59570at40674	Upstream binding transcription factor, RNA polymerase I
59583at40674	Complete	PLATYCHR2	91938658	92062455	-	1165.9	550	https://www.orthodb.org/v10?query=59583at40674	eyes absent homolog 4 isoform X1
59623at40674	Missing
59636at40674	Complete	PLATYCHR18	43649468	43680562	-	920.6	535	https://www.orthodb.org/v10?query=59636at40674	Hook microtubule tethering protein 1
59640at40674	Fragmented	PLATYCHR11	2062755	2069800	+	318.7	317	https://www.orthodb.org/v10?query=59640at40674	cytoskeleton-associated protein 2-like
59678at40674	Complete	PLATYCHR14	35328269	35361054	-	982.3	535	https://www.orthodb.org/v10?query=59678at40674	leukotriene A4 hydrolase 
59688at40674	Complete	PLATYCHR11	23717052	23743054	+	1076.4	511	https://www.orthodb.org/v10?query=59688at40674	Zinc finger and BTB domain containing 44
59703at40674	Complete	PLATYCHR1	32378193	32558290	-	691.2	299	https://www.orthodb.org/v10?query=59703at40674	Alpha-(1,6)-fucosyltransferase
59753at40674	Complete	PLATYCHR2	6174853	6187880	-	923.9	453	https://www.orthodb.org/v10?query=59753at40674	paxillin isoform X1
59776at40674	Missing
59788at40674	Complete	PLATYCHR6	21823307	21850306	+	734.3	468	https://www.orthodb.org/v10?query=59788at40674	GRIP1-associated protein 1
59789at40674	Complete	PLATYCHR10	52633213	52639367	-	1080.5	591	https://www.orthodb.org/v10?query=59789at40674	Leukocyte receptor cluster member 8
59797at40674	Complete	PLATYCHR11	29938041	30004516	+	1056.5	588	https://www.orthodb.org/v10?query=59797at40674	Dpy-19 like C-mannosyltransferase 3
59802at40674	Complete	PLATYCHR6	19545043	19590995	+	747.9	527	https://www.orthodb.org/v10?query=59802at40674	interleukin-1 receptor-associated kinase 1
59803at40674	Complete	PLATYCHR2	46451399	46458850	+	781.7	503	https://www.orthodb.org/v10?query=59803at40674	ERI1 exoribonuclease 2 isoform X1
59808at40674	Complete	PLATYCHR11	262032	286120	-	670.4	678	https://www.orthodb.org/v10?query=59808at40674	spindle and centriole-associated protein 1
59813at40674	Complete	PLATYCHR10	53145085	53152538	-	763.7	554	https://www.orthodb.org/v10?query=59813at40674	aldehyde dehydrogenase family 16 member A1
59815at40674	Fragmented	PLATYCHR18	39356869	39396950	+	657.9	607	https://www.orthodb.org/v10?query=59815at40674	protein FAM184B
59816at40674	Complete	PLATYCHR2	25009267	25055739	-	1043.5	594	https://www.orthodb.org/v10?query=59816at40674	protein FAM83G
59883at40674	Missing
59910at40674	Complete	PLATYCHR11	8360180	8385691	-	930.2	584	https://www.orthodb.org/v10?query=59910at40674	HEAT repeat-containing protein 3
59915at40674	Complete	PLATYCHR3	66257413	66293490	+	1035.5	511	https://www.orthodb.org/v10?query=59915at40674	Malic enzyme
59965at40674	Missing
59976at40674	Complete	PLATYCHR10	22247413	22675415	-	785.7	427	https://www.orthodb.org/v10?query=59976at40674	glypican-5
59986at40674	Complete	PLATYCHR1	149039699	149145900	+	807.0	480	https://www.orthodb.org/v10?query=59986at40674	phenylalanyl-tRNA synthetase beta subunit 
59992at40674	Complete	PLATYCHR7	45790684	46006009	+	1007.2	545	https://www.orthodb.org/v10?query=59992at40674	tumor protein 63 isoform X1
60021at40674	Complete	PLATYCHRX2	19281135	19354871	+	1000.3	594	https://www.orthodb.org/v10?query=60021at40674	alpha-catulin
60026at40674	Complete	PLATYCHR10	32154370	32167934	+	706.4	601	https://www.orthodb.org/v10?query=60026at40674	glycerol-3-phosphate acyltransferase 2, mitochondrial isoform X1
60049at40674	Complete	PLATYCHR7	66519235	66527390	+	726.1	573	https://www.orthodb.org/v10?query=60049at40674	Ligand dependent nuclear receptor interacting factor 1
60055at40674	Fragmented	PLATYCHR11	51144922	51147212	-	224.3	337	https://www.orthodb.org/v10?query=60055at40674	FLYWCH-type zinc finger 1 
60089at40674	Complete	PLATYCHR3	36043841	36081069	+	1267.5	543	https://www.orthodb.org/v10?query=60089at40674	Solute carrier family 17 member 6
60097at40674	Complete	PLATYCHR3	78399524	78435040	-	532.9	310	https://www.orthodb.org/v10?query=60097at40674	pro-neuregulin-3, membrane-bound isoform
60113at40674	Complete	PLATYCHRX4	1561077	1568339	+	938.3	515	https://www.orthodb.org/v10?query=60113at40674	Peroxisomal biogenesis factor 5
60121at40674	Fragmented	PLATYCHRX5	42132131	42169922	+	730.5	558	https://www.orthodb.org/v10?query=60121at40674	HAUS augmin-like complex subunit 6
60140at40674	Complete	PLATYCHR11	34536503	34563602	+	913.7	514	https://www.orthodb.org/v10?query=60140at40674	Katanin p80 WD40 repeat-containing subunit B1
60181at40674	Complete	PLATYCHR7	68517118	68573169	-	1024.9	526	https://www.orthodb.org/v10?query=60181at40674	SRSF protein kinase 1
60197at40674	Complete	PLATYCHR12	60260191	60268874	-	1168.1	588	https://www.orthodb.org/v10?query=60197at40674	cGMP-gated cation channel alpha-1
60212at40674	Complete	PLATYCHR6	47234110	47244912	-	878.6	477	https://www.orthodb.org/v10?query=60212at40674	Apoptosis inducing factor mitochondria associated 1
60215at40674	Complete	PLATYCHR1	107077017	107126186	-	997.2	524	https://www.orthodb.org/v10?query=60215at40674	plastin-1
60281at40674	Missing
60285at40674	Complete	PLATYCHR15	9485946	9488808	-	843.5	582	https://www.orthodb.org/v10?query=60285at40674	zinc finger protein 750
60288at40674	Complete	PLATYCHR16	44249769	44279763	+	609.8	457	https://www.orthodb.org/v10?query=60288at40674	Centrosomal protein 85
60290at40674	Complete	PLATYCHR7	55166785	55226218	-	935.7	813	https://www.orthodb.org/v10?query=60290at40674	Synaptonemal complex protein 1
60331at40674	Complete	PLATYCHR20	26797701	26879897	+	865.3	442	https://www.orthodb.org/v10?query=60331at40674	NADPH oxidase 4 isoform X1
60351at40674	Missing
60354at40674	Missing
60380at40674	Complete	PLATYCHR14	16716617	16718618	+	1036.8	475	https://www.orthodb.org/v10?query=60380at40674	dual specificity tyrosine-phosphorylation-regulated kinase 2
60408at40674	Complete	PLATYCHR14	34469706	34497941	-	1029.1	622	https://www.orthodb.org/v10?query=60408at40674	Centrosomal protein 83
60499at40674	Complete	PLATYCHRX4	80999	89510	-	1116.4	770	https://www.orthodb.org/v10?query=60499at40674	Polyhomeotic homolog 1
60512at40674	Complete	PLATYCHR11	1353058	1364391	+	1121.7	765	https://www.orthodb.org/v10?query=60512at40674	Zinc finger MIZ-type containing 2
60521at40674	Missing
60525at40674	Complete	PLATYCHRX5	7067651	7083618	-	1095.0	642	https://www.orthodb.org/v10?query=60525at40674	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
60543at40674	Fragmented	PLATYCHRX4	2224270	2228747	-	607.5	483	https://www.orthodb.org/v10?query=60543at40674	interleukin-17 receptor A
60558at40674	Complete	PLATYCHRX1	84017168	84055092	-	1323.6	644	https://www.orthodb.org/v10?query=60558at40674	RNA-binding protein 5
60562at40674	Complete	PLATYCHR17	13548557	13600845	+	951.2	452	https://www.orthodb.org/v10?query=60562at40674	Amyloid beta precursor protein binding protein 2
60602at40674	Complete	PLATYCHR7	41674645	41722247	+	923.1	524	https://www.orthodb.org/v10?query=60602at40674	Thrombospondin type laminin G domain and EAR repeats
60605at40674	Complete	PLATYCHR13	23408552	23410575	+	684.0	571	https://www.orthodb.org/v10?query=60605at40674	Leucine carboxyl methyltransferase 2
60668at40674	Complete	PLATYCHR5	19194992	19196758	-	1091.6	535	https://www.orthodb.org/v10?query=60668at40674	Kelch like family member 25
60720at40674	Complete	PLATYCHR11	53499624	53524762	+	832.5	497	https://www.orthodb.org/v10?query=60720at40674	Ubiquitin specific peptidase 2
60724at40674	Complete	PLATYCHR18	2993494	3008503	-	946.4	550	https://www.orthodb.org/v10?query=60724at40674	Kinesin-like protein
60729at40674	Complete	PLATYCHR9	39267438	39299412	-	1075.0	584	https://www.orthodb.org/v10?query=60729at40674	CAP-Gly domain-containing linker protein 4 isoform X1
60788at40674	Complete	PLATYCHR9	56848791	56918226	+	808.4	396	https://www.orthodb.org/v10?query=60788at40674	EGF-containing fibulin-like extracellular matrix protein 1
60800at40674	Complete	PLATYCHR5	1097831	1108189	+	815.7	503	https://www.orthodb.org/v10?query=60800at40674	hypoxia inducible factor 3 alpha subunit 
60804at40674	Complete	PLATYCHR4	32444508	32473616	+	1219.4	713	https://www.orthodb.org/v10?query=60804at40674	Outer dense fiber of sperm tails 2
60830at40674	Complete	PLATYCHR14	3559275	3599527	+	1009.6	648	https://www.orthodb.org/v10?query=60830at40674	Thioredoxin domain containing 16
60859at40674	Complete	PLATYCHR13	38589831	38600383	+	890.8	505	https://www.orthodb.org/v10?query=60859at40674	low-density lipoprotein receptor-related protein 10
60892at40674	Complete	PLATYCHR11	3950769	3964816	-	785.1	471	https://www.orthodb.org/v10?query=60892at40674	dual specificity protein phosphatase 16
60958at40674	Missing
60975at40674	Fragmented	PLATYCHR3	16183093	16194193	+	844.2	574	https://www.orthodb.org/v10?query=60975at40674	speckle targeted PIP5K1A-regulated poly(A) polymerase
60991at40674	Complete	PLATYCHR11	59222201	59235690	+	1078.8	494	https://www.orthodb.org/v10?query=60991at40674	Histone acetyltransferase
61034at40674	Complete	PLATYCHR10	30641332	30676311	+	968.9	553	https://www.orthodb.org/v10?query=61034at40674	RING finger protein 219
61036at40674	Complete	PLATYCHR15	3551341	3573526	+	715.2	541	https://www.orthodb.org/v10?query=61036at40674	Centrosomal protein 95
61043at40674	Complete	PLATYCHR5	21219294	21226680	-	959.4	474	https://www.orthodb.org/v10?query=61043at40674	DET1, COP1 ubiquitin ligase partner
61092at40674	Complete	PLATYCHR5	47322344	47351296	-	1163.1	569	https://www.orthodb.org/v10?query=61092at40674	poly 
61098at40674	Complete	PLATYCHRX1	40398966	40427227	+	1550.3	696	https://www.orthodb.org/v10?query=61098at40674	Kinesin-like protein
61102at40674	Missing
61147at40674	Missing
61171at40674	Complete	PLATYCHR18	41216061	41277475	-	683.0	419	https://www.orthodb.org/v10?query=61171at40674	ribonucleoprotein PTB-binding 2
61186at40674	Complete	PLATYCHR18	2254410	2265540	+	1058.7	536	https://www.orthodb.org/v10?query=61186at40674	Intracisternal A particle-promoted polypeptide
61195at40674	Fragmented	PLATYCHR1	53354002	53367024	+	628.2	426	https://www.orthodb.org/v10?query=61195at40674	Golgin A5
61206at40674	Complete	PLATYCHR12	60009734	60020810	+	968.4	556	https://www.orthodb.org/v10?query=61206at40674	Translation factor GUF1, mitochondrial
61214at40674	Fragmented	PLATYCHR17	22040788	22045746	+	364.8	282	https://www.orthodb.org/v10?query=61214at40674	thrombopoietin receptor
61225at40674	Complete	PLATYCHRX1	112914768	112947464	+	1407.6	834	https://www.orthodb.org/v10?query=61225at40674	rho guanine nucleotide exchange factor 18 isoform X1
61236at40674	Complete	PLATYCHR1	1716643	1735649	-	1110.7	515	https://www.orthodb.org/v10?query=61236at40674	Tripartite motif containing 23
61252at40674	Complete	PLATYCHR16	24200835	24244763	+	912.9	514	https://www.orthodb.org/v10?query=61252at40674	mini-chromosome maintenance complex-binding protein
61301at40674	Complete	PLATYCHR11	41025560	41042541	+	856.2	489	https://www.orthodb.org/v10?query=61301at40674	VPS9 domain-containing protein 1
61309at40674	Missing
61345at40674	Complete	PLATYCHRX1	91070052	91110260	-	1222.2	682	https://www.orthodb.org/v10?query=61345at40674	glutamine-rich protein 1
61363at40674	Complete	PLATYCHRX5	15257433	15262403	+	1050.0	542	https://www.orthodb.org/v10?query=61363at40674	calicin
61391at40674	Complete	PLATYCHR11	32812439	32847699	-	976.9	525	https://www.orthodb.org/v10?query=61391at40674	SUMO-activating enzyme subunit 2
61414at40674	Complete	PLATYCHR3	124080295	124217800	+	1042.1	522	https://www.orthodb.org/v10?query=61414at40674	Cartilage acidic protein 1
61419at40674	Complete	PLATYCHR2	23900448	23945966	-	1130.0	548	https://www.orthodb.org/v10?query=61419at40674	LIM domain kinase 2 isoform X1
61442at40674	Missing
61461at40674	Complete	PLATYCHR12	19879223	19881577	-	1102.3	690	https://www.orthodb.org/v10?query=61461at40674	toll-like receptor 2
61480at40674	Complete	PLATYCHR4	44174949	44219217	-	1296.2	591	https://www.orthodb.org/v10?query=61480at40674	Spermatid perinuclear RNA binding protein
61499at40674	Missing
61510at40674	Complete	PLATYCHR15	15458411	15469691	+	1295.4	586	https://www.orthodb.org/v10?query=61510at40674	Kelch like family member 15
61517at40674	Complete	PLATYCHR14	34742145	34763172	-	1011.7	533	https://www.orthodb.org/v10?query=61517at40674	Nuclear receptor subfamily 2 group C member 1
61536at40674	Complete	PLATYCHRX1	114070930	114075737	+	1106.3	535	https://www.orthodb.org/v10?query=61536at40674	Kelch like family member 26
61578at40674	Complete	PLATYCHR21	3551418	3599760	-	842.6	438	https://www.orthodb.org/v10?query=61578at40674	upstream-binding protein 1 isoform X1
61582at40674	Duplicated	PLATYCHR13	35098011	35100056	-	1030.8	592	https://www.orthodb.org/v10?query=61582at40674	Pre-mRNA processing factor 3
61582at40674	Duplicated	PLATYCHRX5	4534235	4554037	-	1159.8	592	https://www.orthodb.org/v10?query=61582at40674	Pre-mRNA processing factor 3
61583at40674	Complete	PLATYCHR3	5956662	6005098	+	1395.5	775	https://www.orthodb.org/v10?query=61583at40674	splicing factor 3B subunit 2
61590at40674	Complete	PLATYCHR3	18571020	18590592	+	1113.4	632	https://www.orthodb.org/v10?query=61590at40674	protein PAT1 homolog 1
61621at40674	Complete	PLATYCHR1	62584803	62621625	+	1007.7	492	https://www.orthodb.org/v10?query=61621at40674	TNF receptor associated factor 3
61646at40674	Complete	PLATYCHR20	5414205	5478588	-	896.6	531	https://www.orthodb.org/v10?query=61646at40674	spartin
61673at40674	Complete	PLATYCHR9	44560194	44611837	+	843.5	550	https://www.orthodb.org/v10?query=61673at40674	SEL1L2 ERAD E3 ligase adaptor subunit
61799at40674	Complete	PLATYCHRX1	82222531	82277037	-	856.1	490	https://www.orthodb.org/v10?query=61799at40674	sphingomyelin phosphodiesterase 3
61825at40674	Complete	PLATYCHR14	13091398	13163393	+	814.2	444	https://www.orthodb.org/v10?query=61825at40674	mitochondrial ribonuclease P protein 3 isoform X1
61856at40674	Complete	PLATYCHR1	184964656	184998123	+	644.0	484	https://www.orthodb.org/v10?query=61856at40674	solute carrier family 12 member 8
61860at40674	Complete	PLATYCHR13	20753879	20786472	-	1009.3	555	https://www.orthodb.org/v10?query=61860at40674	Carnitine O-octanoyltransferase
61875at40674	Complete	PLATYCHR13	407515	412632	+	1063.7	1080	https://www.orthodb.org/v10?query=61875at40674	Xin actin binding repeat containing 1
61908at40674	Complete	PLATYCHRX1	50430223	50516374	-	1010.7	512	https://www.orthodb.org/v10?query=61908at40674	Transporter
61914at40674	Complete	PLATYCHR4	36634135	36645208	+	739.0	437	https://www.orthodb.org/v10?query=61914at40674	bile salt-activated lipase
61924at40674	Complete	PLATYCHR13	3902178	3924433	+	943.3	529	https://www.orthodb.org/v10?query=61924at40674	Polypeptide N-acetylgalactosaminyltransferase
61933at40674	Missing
61959at40674	Complete	PLATYCHR16	34770964	34798936	-	1038.1	492	https://www.orthodb.org/v10?query=61959at40674	Tripartite motif containing 8
61981at40674	Complete	PLATYCHR14	48417139	48462363	-	962.8	529	https://www.orthodb.org/v10?query=61981at40674	Pannexin
62088at40674	Complete	PLATYCHR6	1802107	1853766	-	973.5	568	https://www.orthodb.org/v10?query=62088at40674	highly divergent homeobox
62105at40674	Complete	PLATYCHR2	6651449	6672818	+	949.7	589	https://www.orthodb.org/v10?query=62105at40674	RING finger protein 10
62116at40674	Fragmented	RZJT01000103.1	2261635	2295674	+	590.6	328	https://www.orthodb.org/v10?query=62116at40674	Endo-beta-N-acetylglucosaminidase
62143at40674	Complete	PLATYCHR14	45329585	45346599	-	875.1	614	https://www.orthodb.org/v10?query=62143at40674	SUN domain-containing protein 2
62156at40674	Missing
62172at40674	Complete	PLATYCHR5	170287	173618	+	814.7	505	https://www.orthodb.org/v10?query=62172at40674	Myelin associated glycoprotein
62224at40674	Complete	PLATYCHR19	4760748	4783291	+	616.7	543	https://www.orthodb.org/v10?query=62224at40674	consortin
62231at40674	Missing
62235at40674	Complete	PLATYCHR14	1359401	1383480	+	138.4	433	https://www.orthodb.org/v10?query=62235at40674	coiled-coil domain-containing protein 175
62307at40674	Missing
62318at40674	Complete	PLATYCHR11	32596068	32617239	+	988.9	483	https://www.orthodb.org/v10?query=62318at40674	Glucose-6-phosphate isomerase
62334at40674	Complete	PLATYCHR4	53983023	54003268	+	960.5	493	https://www.orthodb.org/v10?query=62334at40674	Oxidative stress induced growth inhibitor family member 2
62337at40674	Complete	PLATYCHR5	103624763	103652091	-	676.2	471	https://www.orthodb.org/v10?query=62337at40674	Chromosome 2 open reading frame 42
62373at40674	Complete	PLATYCHR6	31317983	31371385	-	1035.7	535	https://www.orthodb.org/v10?query=62373at40674	Fragile X mental retardation 1
62376at40674	Complete	PLATYCHRX2	5677491	5730316	-	860.4	463	https://www.orthodb.org/v10?query=62376at40674	Mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B
62389at40674	Complete	PLATYCHR1	62957056	62974357	+	778.4	595	https://www.orthodb.org/v10?query=62389at40674	tumor necrosis factor alpha-induced protein 2
62392at40674	Complete	PLATYCHR19	27168508	27185349	+	741.2	463	https://www.orthodb.org/v10?query=62392at40674	cilia- and flagella-associated protein 206
62413at40674	Fragmented	PLATYCHR10	56061648	56068462	+	519.8	318	https://www.orthodb.org/v10?query=62413at40674	LIM domain and actin binding 1 
62420at40674	Complete	PLATYCHR3	61497210	61583639	-	971.4	820	https://www.orthodb.org/v10?query=62420at40674	Ubiquitin associated protein 2
62432at40674	Complete	PLATYCHR8	49836516	49911203	+	953.2	464	https://www.orthodb.org/v10?query=62432at40674	TGF-beta receptor type-2
62474at40674	Missing
62486at40674	Missing
62499at40674	Complete	PLATYCHR19	12209253	12241917	-	960.2	617	https://www.orthodb.org/v10?query=62499at40674	Denticleless E3 ubiquitin protein ligase homolog
62504at40674	Missing
62528at40674	Complete	PLATYCHR7	58824946	58852407	-	955.9	465	https://www.orthodb.org/v10?query=62528at40674	Kelch like family member 12
62542at40674	Complete	PLATYCHRX2	3441621	3453056	+	840.8	470	https://www.orthodb.org/v10?query=62542at40674	Cell division cycle 23
62626at40674	Complete	PLATYCHR11	53671747	53682975	-	1092.2	534	https://www.orthodb.org/v10?query=62626at40674	ATP-binding cassette sub-family G member 4
62627at40674	Complete	PLATYCHR3	122547387	122597244	-	911.2	480	https://www.orthodb.org/v10?query=62627at40674	ectonucleoside triphosphate diphosphohydrolase 7
62633at40674	Complete	PLATYCHRX2	25557909	25580195	+	1214.7	647	https://www.orthodb.org/v10?query=62633at40674	lysine-specific histone demethylase 1B
62640at40674	Complete	PLATYCHR20	6381676	6400363	-	1189.1	813	https://www.orthodb.org/v10?query=62640at40674	Proline and serine rich 1
62644at40674	Complete	PLATYCHR3	63969437	64291089	+	791.0	471	https://www.orthodb.org/v10?query=62644at40674	Cap binding complex dependent translation initiation factor
62689at40674	Fragmented	PLATYCHR5	31335641	31365992	-	571.9	443	https://www.orthodb.org/v10?query=62689at40674	disintegrin and metalloproteinase domain-containing protein 7
62690at40674	Complete	PLATYCHR2	104286046	104436362	+	835.7	610	https://www.orthodb.org/v10?query=62690at40674	Centrosomal protein 85 like
62705at40674	Complete	PLATYCHR3	7381294	7396973	+	990.1	493	https://www.orthodb.org/v10?query=62705at40674	RAS guanyl-releasing protein 2
62754at40674	Complete	PLATYCHR5	75112491	75222276	-	971.5	507	https://www.orthodb.org/v10?query=62754at40674	Tumor protein p73
62899at40674	Complete	PLATYCHR4	14433135	14582950	+	965.1	484	https://www.orthodb.org/v10?query=62899at40674	Growth factor receptor bound protein 10
62906at40674	Complete	PLATYCHR16	41786136	41806347	+	612.3	827	https://www.orthodb.org/v10?query=62906at40674	KIAA1522
62912at40674	Complete	PLATYCHR6	22052165	22061413	+	1088.3	510	https://www.orthodb.org/v10?query=62912at40674	TBC1 domain family member 25
62933at40674	Fragmented	PLATYCHRX1	105581322	105588878	+	560.1	322	https://www.orthodb.org/v10?query=62933at40674	tRNA-dihydrouridine(47) synthase 
62944at40674	Missing
62946at40674	Missing
62959at40674	Complete	PLATYCHR5	48491755	48532928	-	866.6	459	https://www.orthodb.org/v10?query=62959at40674	Thyroid hormone receptor interactor 4
62974at40674	Complete	PLATYCHRX2	8123130	8137995	+	1225.5	688	https://www.orthodb.org/v10?query=62974at40674	Interleukin enhancer binding factor 3
62990at40674	Complete	PLATYCHR17	8836323	8857135	+	1059.3	618	https://www.orthodb.org/v10?query=62990at40674	nuclear fragile X mental retardation-interacting protein 2
63014at40674	Complete	PLATYCHR3	141902348	141930869	+	887.9	483	https://www.orthodb.org/v10?query=63014at40674	carbohydrate sulfotransferase 15
63023at40674	Complete	PLATYCHR13	1118846	1123289	-	971.6	544	https://www.orthodb.org/v10?query=63023at40674	Kelch like family member 40
63035at40674	Complete	PLATYCHR2	166541262	166564283	+	910.2	544	https://www.orthodb.org/v10?query=63035at40674	ATP-dependent DNA helicase
63045at40674	Complete	PLATYCHR3	120619735	120634877	+	1039.5	868	https://www.orthodb.org/v10?query=63045at40674	Synaptopodin 2 like
63092at40674	Complete	PLATYCHRX5	5878560	5883325	-	987.2	523	https://www.orthodb.org/v10?query=63092at40674	acetylcholinesterase isoform X1
63094at40674	Complete	PLATYCHR9	35700001	35767978	+	789.1	486	https://www.orthodb.org/v10?query=63094at40674	tumor necrosis factor receptor superfamily member 21
63152at40674	Complete	PLATYCHR4	33812963	33961184	-	873.9	452	https://www.orthodb.org/v10?query=63152at40674	formin-binding protein 1
63168at40674	Complete	PLATYCHRX1	111859229	111899106	-	1371.5	769	https://www.orthodb.org/v10?query=63168at40674	Calcium homeostasis endoplasmic reticulum protein
63171at40674	Complete	PLATYCHR5	12580289	12582139	-	1132.3	552	https://www.orthodb.org/v10?query=63171at40674	Leucine rich repeat and Ig domain containing 1
63172at40674	Missing
63183at40674	Complete	RZJT01000029.1	640858	657456	+	779.2	474	https://www.orthodb.org/v10?query=63183at40674	F-box/WD repeat-containing protein 5
63192at40674	Missing
63206at40674	Complete	PLATYCHR6	234283	249435	-	966.1	517	https://www.orthodb.org/v10?query=63206at40674	Transporter
63211at40674	Complete	PLATYCHR5	55757079	55788221	+	714.6	395	https://www.orthodb.org/v10?query=63211at40674	kelch-like protein 17
63212at40674	Missing
63213at40674	Fragmented	PLATYCHR4	78635328	78652394	-	581.9	409	https://www.orthodb.org/v10?query=63213at40674	Coagulation factor XIII B chain
63229at40674	Complete	PLATYCHR17	1961488	1972258	+	753.6	546	https://www.orthodb.org/v10?query=63229at40674	Leucine rich repeats and WD repeat domain containing 1
63237at40674	Complete	PLATYCHR8	22660604	22712029	+	656.1	495	https://www.orthodb.org/v10?query=63237at40674	Elastin microfibril interfacer 3
63252at40674	Duplicated	PLATYCHR18	21504990	21506285	-	837.0	377	https://www.orthodb.org/v10?query=63252at40674	Polypeptide N-acetylgalactosaminyltransferase
63252at40674	Duplicated	PLATYCHR19	492888	507430	-	940.2	457	https://www.orthodb.org/v10?query=63252at40674	Polypeptide N-acetylgalactosaminyltransferase
63290at40674	Complete	PLATYCHR9	18217794	18282498	-	1367.4	638	https://www.orthodb.org/v10?query=63290at40674	transcription factor Sp3
63294at40674	Missing
63308at40674	Complete	PLATYCHR3	5890314	5898388	+	1114.0	695	https://www.orthodb.org/v10?query=63308at40674	U4/U6.U5 tri-snRNP-associated protein 1
63367at40674	Complete	PLATYCHR9	40715690	40781747	-	1230.7	549	https://www.orthodb.org/v10?query=63367at40674	dihydropyrimidinase-related protein 5
63439at40674	Complete	PLATYCHR3	76692070	76705731	-	603.9	440	https://www.orthodb.org/v10?query=63439at40674	Prolactin receptor
63446at40674	Complete	PLATYCHR9	40656510	40678038	-	793.4	471	https://www.orthodb.org/v10?query=63446at40674	transmembrane protein 214
63456at40674	Complete	PLATYCHR4	14681696	14683744	+	962.4	493	https://www.orthodb.org/v10?query=63456at40674	fidgetin-like protein 1
63457at40674	Complete	PLATYCHR14	16892708	16913689	-	609.9	547	https://www.orthodb.org/v10?query=63457at40674	Mdm1 nuclear protein
63463at40674	Complete	PLATYCHR14	45301237	45323100	+	1055.1	509	https://www.orthodb.org/v10?query=63463at40674	GTP-binding protein 1
63500at40674	Complete	PLATYCHR18	41894445	41920804	-	955.2	495	https://www.orthodb.org/v10?query=63500at40674	phosphoglucomutase-1 isoform X1
63533at40674	Complete	PLATYCHR17	5586933	5614423	-	1031.2	539	https://www.orthodb.org/v10?query=63533at40674	replication protein A 70 kDa DNA-binding subunit
63563at40674	Fragmented	PLATYCHR2	134695700	134709765	+	244.9	162	https://www.orthodb.org/v10?query=63563at40674	sciellin isoform X1
63587at40674	Complete	PLATYCHR4	26793024	26828412	-	1272.2	562	https://www.orthodb.org/v10?query=63587at40674	Syntaxin binding protein 1
63590at40674	Complete	PLATYCHR15	3545615	3551042	-	1407.8	592	https://www.orthodb.org/v10?query=63590at40674	probable ATP-dependent RNA helicase DDX5
63643at40674	Complete	PLATYCHR19	552899	561441	+	1042.7	532	https://www.orthodb.org/v10?query=63643at40674	TATA-box binding protein associated factor 5 like
63650at40674	Complete	PLATYCHR12	49811614	49876915	-	960.1	518	https://www.orthodb.org/v10?query=63650at40674	rap1 GTPase-GDP dissociation stimulator 1 isoform X1
63681at40674	Complete	PLATYCHR18	27183081	27209944	-	1063.8	636	https://www.orthodb.org/v10?query=63681at40674	MICOS complex subunit MIC60
63691at40674	Complete	PLATYCHRX4	1475909	1490716	+	927.6	474	https://www.orthodb.org/v10?query=63691at40674	Tyrosine-protein phosphatase non-receptor type
63729at40674	Complete	PLATYCHR5	2970834	2976154	-	920.2	590	https://www.orthodb.org/v10?query=63729at40674	calpain-12
63736at40674	Missing
63759at40674	Complete	PLATYCHR10	57167118	57172048	-	721.5	472	https://www.orthodb.org/v10?query=63759at40674	Aladin WD repeat nucleoporin
63817at40674	Complete	PLATYCHR11	12491082	12513982	+	1065.4	847	https://www.orthodb.org/v10?query=63817at40674	MLLT6, PHD finger containing
63818at40674	Complete	PLATYCHR4	65393400	65413648	+	1157.9	519	https://www.orthodb.org/v10?query=63818at40674	Frizzled class receptor 6
63889at40674	Complete	PLATYCHR19	5192475	5211040	-	986.7	497	https://www.orthodb.org/v10?query=63889at40674	Coenzyme Q8A
63915at40674	Complete	PLATYCHR14	17097135	17102349	-	573.5	389	https://www.orthodb.org/v10?query=63915at40674	HAUS augmin-like complex subunit 3
63934at40674	Complete	PLATYCHR16	40966526	41021230	+	959.1	566	https://www.orthodb.org/v10?query=63934at40674	potassium voltage-gated channel subfamily KQT member 4
63959at40674	Complete	PLATYCHR5	60038568	60125900	+	853.4	490	https://www.orthodb.org/v10?query=63959at40674	Aldehyde dehydrogenase 4 family member A1
63961at40674	Complete	PLATYCHR21	9883871	10003313	+	530.6	353	https://www.orthodb.org/v10?query=63961at40674	Endonuclease/exonuclease/phosphatase family domain containing 1
